potras,doxodsn,natdox,nalog,ssber,denras,fakt,kvzv,dhpens
146117.45,169573.45,0.0,16800.0,5000.0,164573.45,5000.0,382.892847,0
82431.99,110512.99,0.0,22500.0,4000.0,106512.99,4000.0,425.791821,0
66404.88,101462.88,0.0,0.0,3000.0,98462.88,3000.0,382.892847,1
93691.93,244611.93,0.0,11800.0,137500.0,107111.93,137500.0,4482.468947,0
55558.53,91100.53,0.0,0.0,4000.0,87100.53,4000.0,382.892847,1
106033.57,116913.57,0.0,0.0,9236.0,107677.57,9236.0,425.791821,1
331416.46,372791.46,0.0,32800.0,7000.0,365791.46,7000.0,5388.880585,0
57654.18,60385.18,0.0,0.0,1000.0,59385.18,1000.0,347.662093,1
54317.52,72973.52,0.0,0.0,2000.0,70973.52,2000.0,382.892847,0
180069.39,205269.39,28989.91,19200.0,5000.0,200269.39,5000.0,788.607772,0
135944.53,184710.53,7249.64,25910.0,21200.0,163510.53,21200.0,758.298185,0
140899.93,169959.93,12336.53,13800.0,13700.0,156259.93,13700.0,425.791821,0
90778.76,150505.76,28700.0,28200.0,30000.0,120505.76,30000.0,382.892847,0
47300.66,50956.66,16175.63,0.0,2000.0,48956.66,2000.0,339.990431,1
66043.27,87342.77,19863.68,0.0,12500.0,74842.77,12500.0,570.884239,1
211474.51,225755.51,5600.0,10140.0,2500.0,223255.51,2500.0,1175.795659,0
63801.28,68375.28,52086.94,0.0,2500.0,65875.28,2500.0,506.917745,1
57087.33,59254.33,7155.82,0.0,300.0,58954.33,300.0,518.356012,1
75121.4,82019.4,0.0,0.0,2500.0,79519.4,2500.0,570.884239,0
66671.39,68617.39,13369.81,0.0,500.0,68117.39,500.0,570.884239,1
45700.46,48806.46,2300.0,0.0,700.0,48106.46,700.0,518.356012,1
61678.63,63603.63,5355.38,0.0,800.0,62803.63,800.0,518.356012,1
46135.57,51541.57,11471.55,0.0,2500.0,49041.57,2500.0,518.356012,1
97288.01,158273.01,31074.86,19110.0,40500.0,117773.01,40500.0,1130.604777,0
102677.17,119349.17,0.0,9750.0,2500.0,116849.17,2500.0,570.884239,0
147625.07,157105.07,0.0,0.0,7500.0,149605.07,7500.0,570.884239,1
131826.44,200404.44,0.0,19500.0,47500.0,152904.44,47500.0,6683.25588,0
181457.53,206139.53,4400.0,19680.0,2500.0,203639.53,2500.0,1175.795659,0
66096.63,73198.63,0.0,0.0,2500.0,70698.63,2500.0,570.884239,1
86183.45,92722.45,6444.86,0.0,2500.0,90222.45,2500.0,570.884239,1
71116.66,86840.66,2832.36,11700.0,2500.0,84340.66,2500.0,506.917745,0
111605.12,198243.12,32193.76,25740.0,59500.0,138743.12,59500.0,1130.604777,0
54042.79,63156.79,27197.54,0.0,7500.0,55656.79,7500.0,518.356012,1
113331.99,82382.99,0.0,0.0,2500.0,129882.99,-47500.0,570.884239,1
58622.69,62631.69,9618.52,0.0,2500.0,60131.69,2500.0,518.356012,1
139519.46,162300.96,33749.36,13260.0,7500.0,154800.96,7500.0,1130.604777,0
194711.97,212781.97,3304.92,14040.0,2500.0,210281.97,2500.0,1130.604777,0
312717.24,378217.24,22656.44,0.0,57500.0,320717.24,57500.0,6683.25588,0
94357.9,110207.9,10160.93,13350.0,2500.0,107707.9,2500.0,570.884239,0
86338.24,112317.24,4500.0,11895.0,12500.0,99817.24,12500.0,634.8456,0
167863.93,150982.93,2000.0,19500.0,2500.0,197482.93,-46500.0,634.8456,0
465601.2,369697.2,3735.38,0.0,2500.0,467197.2,-97500.0,18298.543995,1
63825.86,67483.82,0.0,0.0,2500.0,64983.82,2500.0,570.884239,1
53835.3,62826.3,10306.34,0.0,7500.0,55326.3,7500.0,518.356012,1
92489.48,118539.48,7790.04,17550.0,2500.0,116039.48,2500.0,391.129292,0
231906.16,326381.16,5616.65,19904.0,2500.0,323881.16,2500.0,7491.903218,0
59858.89,76328.89,8996.7,8970.0,2500.0,73828.89,2500.0,351.722605,0
72852.07,112675.07,8977.84,0.0,37843.0,74832.07,37843.0,391.129292,1
88009.48,103759.48,12051.4,10250.0,2500.0,101259.48,2500.0,391.129292,0
90058.97,153108.97,2734.23,31550.0,2500.0,150608.97,2500.0,640.433479,0
38226.61,56426.61,2370.69,6700.0,6500.0,49926.61,6500.0,312.312756,0
170798.06,222487.32,3382.0,19066.0,2500.0,219987.32,2500.0,696.567238,0
95284.94,128204.94,0.0,7020.0,10900.0,117304.94,10900.0,696.567238,0
81225.97,111425.97,12902.66,11700.0,2500.0,108925.97,2500.0,640.433479,0
64436.09,87786.09,2975.43,5850.0,2500.0,85286.09,2500.0,351.722605,0
107204.3,205954.3,0.0,29250.0,41500.0,164454.3,41500.0,724.409406,0
120304.59,191254.59,83059.98,9750.0,15000.0,176254.59,15000.0,391.129292,0
113240.36,134240.36,8536.8,3500.0,2500.0,131740.36,2500.0,351.722605,0
115225.85,133985.85,0.0,13260.0,2500.0,131485.85,2500.0,553.841919,0
49809.57,92709.57,8872.0,23400.0,2500.0,90209.57,2500.0,693.90519,0
76842.6,149951.6,3300.0,11700.0,42500.0,107451.6,42500.0,696.567238,0
126316.3,143566.3,2591.0,9750.0,2500.0,141066.3,2500.0,615.599756,0
95756.44,129857.44,5114.78,6601.0,2500.0,127357.44,2500.0,351.722605,0
119285.03,177535.03,4363.89,750.0,42500.0,135035.03,42500.0,391.129292,1
35046.66,83796.66,5203.09,15750.0,18000.0,65796.66,18000.0,312.312756,0
123689.51,181219.51,4307.67,10530.0,39000.0,142219.51,39000.0,696.567238,0
38373.18,150773.18,5479.23,24900.0,2500.0,148273.18,2500.0,351.722605,0
101240.75,126090.75,0.0,14350.0,2500.0,123590.75,2500.0,553.841919,0
136130.15,156480.15,3254.28,5850.0,12500.0,143980.15,12500.0,696.567238,0
89888.71,92388.71,12542.45,0.0,2500.0,89888.71,2500.0,553.841919,0
157322.43,203322.43,7146.07,19500.0,2500.0,200822.43,2500.0,696.567238,0
43657.12,57957.12,1958.44,7800.0,2500.0,55457.12,2500.0,319.359889,0
117037.09,150037.09,3433.74,20500.0,2500.0,147537.09,2500.0,696.567238,0
30930.37,42430.37,3436.14,0.0,2500.0,39930.37,2500.0,319.359889,1
102153.61,106483.61,5353.66,0.0,2500.0,103983.61,2500.0,1217.264827,0
114165.5,161299.5,0.0,17160.0,28144.0,133155.5,28144.0,1221.934654,0
78309.72,82114.72,0.0,0.0,2500.0,79614.72,2500.0,617.000077,1
62360.2,66180.2,0.0,0.0,2500.0,63680.2,2500.0,617.000077,1
126743.19,149703.19,0.0,18300.0,2500.0,147203.19,2500.0,686.128216,0
88030.57,105516.57,1414.41,14820.0,500.0,105016.57,500.0,617.000077,0
161436.88,218106.88,0.0,47280.0,7500.0,210606.88,7500.0,686.128216,0
103295.58,107682.58,0.0,0.0,2500.0,105182.58,2500.0,617.000077,1
131247.17,197953.17,0.0,37110.0,27486.0,170467.17,27486.0,1221.934654,0
102806.07,107151.07,0.0,0.0,2500.0,104651.07,2500.0,686.128216,0
80143.07,84803.07,0.0,0.0,2500.0,82303.07,2500.0,617.000077,1
105336.35,115056.35,0.0,0.0,7500.0,107556.35,7500.0,1221.934654,0
112086.28,118821.28,0.0,0.0,2500.0,116321.28,2500.0,686.128216,1
62790.32,75840.32,0.0,7920.0,3000.0,72840.32,3000.0,547.866391,0
98236.99,101816.99,2121.61,0.0,2500.0,99316.99,2500.0,617.000077,1
115597.21,136772.21,0.0,0.0,2500.0,134272.21,2500.0,686.128216,1
237500.11,282900.11,0.0,31500.0,11650.0,271250.11,11650.0,1221.934654,0
312896.46,325281.46,0.0,8790.0,2500.0,322781.46,2500.0,1270.776041,0
156243.04,200544.04,0.0,24360.0,12100.0,188444.04,12100.0,1079.899589,0
130735.83,135575.83,2700.0,0.0,2500.0,133075.83,2500.0,617.000077,1
108869.9,131753.9,6000.0,12054.0,9000.0,122753.9,9000.0,617.000077,0
160995.8,192315.8,0.0,27300.0,2500.0,189815.8,2500.0,1270.776041,0
141242.97,184052.97,2194.71,33660.0,7500.0,176552.97,7500.0,686.128216,0
87397.35,91727.35,0.0,0.0,2500.0,89227.35,2500.0,686.128216,0
169888.04,222128.04,0.0,47400.0,2500.0,219628.04,2500.0,1079.899589,0
89490.55,105010.55,0.0,10860.0,2500.0,102510.55,2500.0,1217.264827,0
452847.69,473602.69,0.0,16380.0,2500.0,471102.69,2500.0,4586.702238,0
102263.57,107073.57,0.0,0.0,2500.0,104573.57,2500.0,617.000077,1
120583.99,138053.99,0.0,11340.0,2500.0,135553.99,2500.0,1221.934654,0
102416.44,141251.44,0.0,29250.0,7500.0,133751.44,7500.0,686.128216,0
94159.47,115283.47,18915.78,4900.0,2500.0,112783.47,2500.0,478.63139,0
65651.71,73960.71,5778.83,0.0,2500.0,71460.71,2500.0,430.408774,1
53485.08,57257.08,0.0,0.0,2500.0,54757.08,2500.0,390.805983,1
96231.61,114661.61,18827.88,0.0,7500.0,107161.61,7500.0,478.63139,1
73428.09,77368.09,0.0,0.0,2500.0,74868.09,2500.0,430.408774,1
185939.19,214680.19,13856.13,8100.0,2500.0,212180.19,2500.0,852.40086,0
162379.23,182039.23,0.0,12600.0,2500.0,179539.23,2500.0,478.63139,0
76029.2,81233.2,0.0,0.0,2500.0,78733.2,2500.0,382.182289,1
62796.67,80232.67,8819.31,9400.0,2500.0,77732.67,2500.0,430.408774,0
157214.56,185248.56,9750.52,7400.0,7500.0,177748.56,7500.0,478.63139,0
159975.53,177359.53,0.0,13000.0,2500.0,174859.53,2500.0,886.471782,0
37121.66,40845.66,0.0,0.0,2500.0,38345.66,2500.0,390.805983,1
131107.29,144742.29,0.0,9000.0,2500.0,142242.29,2500.0,430.408774,0
53069.66,57735.66,0.0,0.0,2500.0,55235.66,2500.0,390.805983,1
52711.86,57341.86,0.0,0.0,2500.0,54841.86,2500.0,390.805983,1
272684.71,184516.71,25361.51,6500.0,2500.0,282016.71,-97500.0,852.40086,0
507053.48,538616.48,38000.0,13900.0,7500.0,531116.48,7500.0,6057.625531,0
244759.46,273356.46,0.0,19000.0,2500.0,270856.46,2500.0,852.40086,0
186787.09,238397.09,0.0,9600.0,39700.0,198697.09,39700.0,886.471782,0
77957.95,85733.95,8737.2,0.0,2500.0,83233.95,2500.0,382.182289,1
51630.3,81224.3,0.0,0.0,7500.0,73724.3,7500.0,430.408774,1
63412.12,67931.12,0.0,0.0,2500.0,65431.12,2500.0,382.182289,0
57999.63,62155.63,0.0,0.0,2500.0,59655.63,2500.0,390.805983,1
226313.24,244393.24,18719.63,8700.0,2500.0,241893.24,2500.0,886.471782,0
136994.85,151687.85,15231.72,6100.0,2500.0,149187.85,2500.0,478.63139,0
54917.0,79181.0,0.0,0.0,2500.0,76681.0,2500.0,430.408774,1
231713.11,341853.11,7130.0,31200.0,77500.0,264353.11,77500.0,9167.965989,0
59739.41,68054.41,8105.87,0.0,2500.0,65554.41,2500.0,430.408774,1
135925.32,152501.32,15153.7,12300.0,2500.0,150001.32,2500.0,852.40086,0
139071.5,157410.5,11104.14,8000.0,2500.0,154910.5,2500.0,478.63139,0
81912.72,139494.72,0.0,19276.0,38306.0,101188.72,38306.0,429.973577,0
56096.05,139506.55,2563.8,3287.0,7500.0,132006.55,7500.0,429.973577,0
44540.6,48390.6,0.0,0.0,2500.0,45890.6,2500.0,390.410829,1
35696.43,39546.43,0.0,0.0,2500.0,37046.43,2500.0,390.410829,1
50688.77,124966.77,1908.6,0.0,62500.0,62466.77,62500.0,429.973577,1
50134.99,57371.99,0.0,0.0,2500.0,54871.99,2500.0,390.410829,1
48751.12,92675.12,4900.0,0.0,42646.0,50029.12,42646.0,429.973577,1
93313.28,138453.28,7615.14,15241.0,21549.0,116904.28,21549.0,478.147433,0
74070.36,77884.36,0.0,0.0,2500.0,75384.36,2500.0,381.795855,1
70248.66,81338.66,0.0,0.0,7500.0,73838.66,7500.0,429.973577,1
51027.57,76181.57,5160.73,0.0,22340.0,53841.57,22340.0,429.973577,1
52558.48,67880.48,600.0,6721.0,7500.0,60380.48,7500.0,381.795855,0
104267.8,145978.8,4863.56,22414.0,17662.0,128316.8,17662.0,478.147433,0
52829.29,176537.29,0.0,24655.0,35988.0,140549.29,35988.0,429.973577,0
51877.13,55478.13,0.0,0.0,2500.0,52978.13,2500.0,381.795855,0
92433.18,178691.18,0.0,21181.0,62947.0,115744.18,62947.0,478.147433,0
67391.94,123392.14,0.0,34966.0,19230.0,104162.14,19230.0,478.147433,0
73013.74,92040.74,0.0,0.0,7500.0,84540.74,7500.0,429.973577,1
170098.83,195899.83,16665.85,12103.0,12000.0,183899.83,12000.0,752.557911,0
189659.75,250539.53,9300.0,22905.0,12500.0,238039.53,12500.0,13781.936644,0
67015.84,94031.84,9700.0,10130.0,11572.0,82459.84,11572.0,429.973577,0
62935.18,86518.18,0.0,0.0,2500.0,84018.18,2500.0,429.973577,1
94916.39,124448.39,2957.53,17931.0,7500.0,116948.39,7500.0,851.538975,0
72978.59,131543.59,0.0,0.0,7500.0,124043.59,7500.0,429.973577,1
119518.76,158777.76,4269.63,10759.0,12500.0,146277.76,12500.0,851.538975,0
95272.41,142123.4,4896.03,0.0,25350.0,116773.4,25350.0,429.973577,1
79192.31,84779.71,4114.98,0.0,2500.0,82279.71,2500.0,381.795855,1
132767.66,114844.24,0.0,16586.0,54104.58,150739.66,-35895.42,851.538975,0
124611.7,139568.71,0.0,11207.0,2500.0,137068.71,2500.0,478.147433,0
141706.67,171617.82,4841.17,26897.0,2500.0,169117.82,2500.0,851.538975,0
91165.89,117914.89,0.0,18000.0,7000.0,110914.89,7000.0,1063.577085,0
79657.33,83608.33,0.0,0.0,1500.0,82108.33,1500.0,476.865221,1
96264.4,99006.4,0.0,0.0,1500.0,97506.4,1500.0,597.208898,0
73639.7,113539.7,0.0,14400.0,0.0,113539.7,0.0,537.039474,0
57991.22,61478.22,0.0,0.0,1000.0,60478.22,1000.0,487.625373,1
77737.91,89097.91,0.0,7800.0,2000.0,87097.91,2000.0,537.039474,0
98441.88,125115.88,0.0,0.0,3000.0,122115.88,3000.0,537.039474,1
65360.82,69064.82,2216.27,0.0,2000.0,67064.82,2000.0,476.865221,1
93684.49,154970.49,0.0,25400.0,34500.0,120470.49,34500.0,1063.577085,0
69763.41,73214.41,0.0,0.0,1000.0,72214.41,1000.0,476.865221,1
61798.09,66040.09,0.0,0.0,3000.0,63040.09,3000.0,476.865221,1
66267.1,90767.1,0.0,0.0,500.0,90267.1,500.0,597.208898,0
59681.79,66316.79,0.0,0.0,1000.0,65316.79,1000.0,537.039474,1
71202.18,72948.18,0.0,0.0,0.0,72948.18,0.0,537.039474,1
93587.95,105651.95,5459.4,9750.0,1000.0,104651.95,1000.0,845.652137,0
74665.65,95924.65,0.0,17160.0,2500.0,93424.65,2500.0,597.208898,0
88139.92,94727.92,0.0,0.0,1500.0,93227.92,1500.0,597.208898,1
81681.37,86532.37,0.0,0.0,2000.0,84532.37,2000.0,476.865221,1
68407.4,86908.4,0.0,17400.0,0.0,86908.4,0.0,476.865221,0
64085.55,67861.55,0.0,0.0,2000.0,65861.55,2000.0,476.865221,1
50048.45,71052.45,0.0,7800.0,11500.0,59552.45,11500.0,476.865221,0
54065.99,57626.99,5971.17,0.0,1500.0,56126.99,1500.0,476.865221,1
85523.17,100103.17,0.0,0.0,2000.0,98103.17,2000.0,537.039474,1
48083.78,53143.78,10400.71,0.0,2500.0,50643.78,2500.0,487.625373,1
108300.69,129390.69,0.0,17550.0,1800.0,127590.69,1800.0,1063.577085,0
80616.75,92994.75,0.0,10530.0,0.0,92994.75,0.0,537.039474,0
83039.02,89119.02,0.0,0.0,3000.0,86119.02,3000.0,537.039474,1
68999.96,87198.96,0.0,15600.0,1000.0,86198.96,1000.0,537.039474,0
66649.55,71649.55,0.0,0.0,0.0,71649.55,0.0,537.039474,1
51902.91,62202.91,0.0,7800.0,2500.0,59702.91,2500.0,487.625373,0
103290.04,131818.04,0.0,23400.0,2500.0,129318.04,2500.0,809.890743,0
85163.45,118811.45,12443.01,0.0,2500.0,116311.45,2500.0,809.890743,1
201389.6,157080.6,3517.77,23400.0,23200.0,433880.6,-276800.0,809.890743,0
41432.19,45959.19,0.0,0.0,2500.0,43459.19,2500.0,661.281634,1
58600.57,61100.57,5566.07,0.0,2500.0,58600.57,2500.0,646.689508,0
50408.81,72435.81,1691.28,12000.0,2500.0,69935.81,2500.0,728.293399,0
114714.81,119636.81,14018.09,0.0,2500.0,117136.81,2500.0,1442.344946,1
56347.54,68048.54,0.0,8100.0,2500.0,65548.54,2500.0,728.293399,0
20839.43,24668.43,0.0,0.0,2500.0,22168.43,2500.0,661.281634,1
158066.02,202315.02,15141.89,0.0,19000.0,183315.02,19000.0,1274.689862,0
61025.91,73590.91,0.0,9000.0,2500.0,71090.91,2500.0,728.293399,0
72808.08,115007.08,0.0,15000.0,25600.0,89407.08,25600.0,728.293399,0
193027.36,224058.36,1032.27,12000.0,10000.0,214058.36,10000.0,1442.344946,0
80830.37,102807.37,15745.35,9000.0,2500.0,100307.37,2500.0,809.890743,0
485390.34,541374.0,6562.79,45000.0,2500.0,538874.0,2500.0,23343.977476,0
45825.18,49852.18,0.0,0.0,2500.0,47352.18,2500.0,661.281634,1
82569.94,118096.94,0.0,0.0,34000.0,84096.94,34000.0,728.293399,0
71931.25,79315.25,0.0,0.0,2500.0,76815.25,2500.0,728.293399,0
115951.6,124717.6,1500.0,0.0,4705.0,120012.6,4705.0,1326.11174,0
117839.41,164094.41,0.0,27300.0,16000.0,148094.41,16000.0,1499.996251,0
43329.02,51915.02,0.0,0.0,2500.0,49415.02,2500.0,661.281634,1
208806.64,239410.64,0.0,11700.0,11500.0,227910.64,11500.0,809.890743,0
82539.64,86140.64,0.0,0.0,2500.0,83640.64,2500.0,728.293399,1
35197.55,38762.55,0.0,0.0,2500.0,36262.55,2500.0,661.281634,1
85382.45,90552.45,16710.95,0.0,2500.0,88052.45,2500.0,1326.11174,0
141200.75,176691.75,0.0,15000.0,19000.0,157691.75,19000.0,809.890743,0
117463.59,68518.59,1679.33,0.0,49966.0,118552.59,-50034.0,728.293399,1
87924.78,101260.78,11719.76,0.0,2500.0,98760.78,2500.0,809.890743,1
83616.25,88033.25,0.0,0.0,2500.0,85533.25,2500.0,728.293399,1
73884.26,85950.26,6145.84,0.0,2500.0,83450.26,2500.0,728.293399,1
49844.73,52757.87,3745.7,0.0,2500.0,50257.87,2500.0,396.21559,1
42587.15,52587.15,11793.2,7500.0,2500.0,50087.15,2500.0,880.322847,0
97320.21,119893.21,10502.56,7800.0,14500.0,105393.21,14500.0,496.206192,0
36368.08,38868.08,8859.48,0.0,2500.0,36368.08,2500.0,396.21559,0
93287.45,113587.45,8084.93,7800.0,12500.0,101087.45,12500.0,496.206192,0
60721.29,123071.29,10193.13,7800.0,54550.0,68521.29,54550.0,883.700054,0
78265.03,87078.03,12328.15,6200.0,2500.0,84578.03,2500.0,396.21559,0
23834.38,29784.38,3436.27,5850.0,100.0,29684.38,100.0,405.155936,0
62842.21,93992.21,4026.02,5850.0,25300.0,68692.21,25300.0,496.206192,0
23049.25,25549.25,9189.9,0.0,2500.0,23049.25,2500.0,880.322847,0
35521.41,38021.41,5630.23,0.0,2500.0,35521.41,2500.0,405.155936,1
67504.18,130321.18,11808.91,38317.0,24500.0,105821.18,24500.0,496.206192,0
41099.46,54399.46,9193.06,10800.0,2500.0,51899.46,2500.0,396.21559,0
51532.62,65732.62,10409.25,11700.0,2500.0,63232.62,2500.0,396.21559,0
109740.88,172740.88,15325.94,10500.0,52500.0,120240.88,52500.0,702.631572,0
25515.03,25615.03,3544.33,0.0,100.0,25515.03,100.0,405.155936,1
139252.68,149552.68,13346.13,7800.0,2500.0,147052.68,2500.0,780.980654,0
78478.35,91566.45,10612.46,10530.0,2500.0,89066.45,2500.0,880.322847,0
97374.77,150274.77,6053.67,15600.0,37300.0,112974.77,37300.0,812.485959,0
99845.04,126845.04,11625.45,19500.0,7500.0,119345.04,7500.0,812.485959,0
74412.91,112312.91,9193.06,15600.0,22300.0,90012.91,22300.0,883.700054,0
45270.15,59790.15,9301.12,7020.0,7500.0,52290.15,7500.0,880.322847,0
30973.89,33473.89,7976.87,0.0,2500.0,30973.89,2500.0,396.21559,0
50454.83,77954.83,12959.1,25000.0,2500.0,75454.83,2500.0,880.322847,0
64086.95,101586.95,4373.0,30000.0,7500.0,94086.95,7500.0,702.631572,0
38425.62,40925.62,9193.06,0.0,2500.0,38425.62,2500.0,396.21559,1
38179.05,51479.05,12331.3,10800.0,2500.0,48979.05,2500.0,396.21559,0
46801.77,77501.77,11046.38,5200.0,25500.0,52001.77,25500.0,396.21559,0
56771.72,87671.72,14383.92,15600.0,15300.0,72371.72,15300.0,880.322847,0
33755.0,44055.0,12304.49,7800.0,2500.0,41555.0,2500.0,396.21559,0
46756.82,50819.7,0.0,0.0,2500.0,48319.7,2500.0,529.416193,0
43190.17,53755.77,1820.18,0.0,7500.0,46255.77,7500.0,529.416193,1
63994.72,73162.72,0.0,0.0,7500.0,65662.72,7500.0,517.733866,0
60197.79,74009.05,4799.65,9600.0,2500.0,71509.05,2500.0,1150.315543,0
68295.61,100860.61,0.0,18000.0,7500.0,93360.61,7500.0,648.391323,0
50222.4,54249.76,2931.91,0.0,2500.0,51749.76,2500.0,529.416193,1
50220.81,102925.81,6843.14,0.0,7500.0,95425.81,7500.0,648.391323,1
85612.65,142375.53,0.0,47700.0,7500.0,134875.53,7500.0,1154.72853,0
44517.84,53545.44,2456.76,0.0,7500.0,46045.44,7500.0,529.416193,1
68026.95,72089.83,0.0,0.0,2500.0,69589.83,2500.0,583.065215,1
78005.72,100774.98,5918.43,18600.0,2500.0,98274.98,2500.0,648.391323,0
53354.24,67017.12,0.0,9600.0,2500.0,64517.12,2500.0,1150.315543,0
127677.79,142237.95,1841.68,0.0,7500.0,134737.95,7500.0,648.391323,1
55321.85,73670.93,0.0,13650.0,2500.0,71170.93,2500.0,517.733866,0
66121.96,71321.48,7634.19,0.0,2500.0,68821.48,2500.0,517.733866,1
92643.49,107189.65,6516.91,7000.0,2500.0,104689.65,2500.0,648.391323,0
91798.07,135563.75,7980.96,0.0,7500.0,128063.75,7500.0,648.391323,0
75632.67,85434.91,0.0,5100.0,2500.0,82934.91,2500.0,1061.67326,0
75840.12,79773.91,0.0,0.0,2500.0,77273.91,2500.0,583.065215,1
86710.9,108504.32,3017.52,0.0,2500.0,106004.32,2500.0,648.391323,1
56207.08,60802.76,0.0,0.0,2500.0,58302.76,2500.0,517.733866,0
160738.57,170334.25,0.0,0.0,2500.0,167834.25,2500.0,648.391323,0
91674.04,97617.88,3872.46,0.0,2500.0,95117.88,2500.0,648.391323,1
74446.14,84473.14,0.0,0.0,2500.0,81973.14,2500.0,583.065215,1
79539.02,220825.28,0.0,43149.0,96504.66,124320.62,96504.66,648.391323,0
51253.1,55280.46,5782.34,0.0,2500.0,52780.46,2500.0,1150.315543,0
67768.85,84865.73,4413.46,0.0,7500.0,77365.73,7500.0,517.733866,0
55774.07,74446.23,0.0,0.0,2500.0,71946.23,2500.0,583.065215,1
77771.12,145690.56,0.0,22800.0,43450.0,102240.56,43450.0,1154.72853,0
72707.35,108250.79,0.0,7500.0,26374.0,81876.79,26374.0,1150.315543,0
132731.67,204381.67,0.0,16080.0,2500.0,201881.67,2500.0,397.959334,0
115346.15,129801.15,400.0,10440.0,2500.0,127301.15,2500.0,357.864513,0
132214.1,143944.1,17251.31,5220.0,2500.0,141444.1,2500.0,708.730948,0
54950.94,66965.94,0.0,0.0,2500.0,64465.94,2500.0,357.864513,1
135058.63,189818.63,3736.24,18510.0,34300.0,155518.63,34300.0,708.730948,0
81345.5,90097.5,0.0,4200.0,2500.0,87597.5,2500.0,357.864513,0
213320.01,241350.01,5822.33,23490.0,2500.0,238850.01,2500.0,708.730948,0
132687.88,150937.88,0.0,13800.0,2500.0,148437.88,2500.0,397.959334,0
209459.61,244091.61,0.0,25080.0,7500.0,236591.61,7500.0,737.059306,0
82601.66,87552.66,4786.32,0.0,2500.0,85052.66,2500.0,357.864513,1
95605.88,104594.88,5866.92,4437.0,2500.0,102094.88,2500.0,397.959334,0
85014.59,98509.59,4367.22,8970.0,2500.0,96009.59,2500.0,397.959334,0
135122.04,149334.04,13360.49,9660.0,2500.0,146834.04,2500.0,397.959334,0
192121.08,208406.08,0.0,11730.0,2500.0,205906.08,2500.0,708.730948,0
70922.8,77892.8,0.0,2430.0,2500.0,75392.8,2500.0,357.864513,0
143139.58,219661.58,3908.3,10770.0,62500.0,157161.58,62500.0,737.059306,0
82160.13,91241.13,27500.0,5000.0,2500.0,88741.13,2500.0,397.959334,0
116699.23,139691.23,0.0,10440.0,2500.0,217191.23,-77500.0,357.864513,0
77976.18,97246.18,1342.86,0.0,2500.0,94746.18,2500.0,357.864513,1
194848.29,294100.29,0.0,14700.0,2500.0,291600.29,2500.0,708.730948,0
96668.98,119176.88,6747.98,4698.0,7500.0,111676.88,7500.0,397.959334,0
73885.65,84625.65,5856.13,0.0,7500.0,77125.65,7500.0,357.864513,1
65540.58,70080.58,0.0,0.0,2500.0,67580.58,2500.0,357.864513,1
128773.86,133343.86,0.0,0.0,2500.0,130843.86,2500.0,397.959334,1
74985.13,93115.13,0.0,13560.0,2500.0,90615.13,2500.0,357.864513,0
160553.45,191638.45,4800.0,17055.0,2500.0,189138.45,2500.0,397.959334,0
175204.53,192282.53,25200.0,13578.0,2500.0,189782.53,2500.0,626.349582,0
124067.21,145897.21,0.0,10800.0,7500.0,138397.21,7500.0,708.730948,0
68334.66,77886.66,0.0,0.0,7500.0,70386.66,7500.0,317.766474,0
204248.62,269213.62,6563.67,16965.0,43930.0,225283.62,43930.0,737.059306,0
139730.71,158730.71,5983.98,0.0,16000.0,142730.71,16000.0,1471.010503,1
73300.22,74600.22,8537.8,0.0,200.0,74400.22,200.0,1322.804648,1
135240.49,145480.49,10291.11,7020.0,1000.0,144480.49,1000.0,1471.010503,0
89871.22,94071.22,11342.55,0.0,200.0,93871.22,200.0,1322.804648,1
120252.58,153492.58,4219.84,6240.0,15000.0,138492.58,15000.0,1322.804648,0
114399.18,123409.18,7131.6,0.0,2000.0,121409.18,2000.0,1471.010503,1
82702.69,87902.69,5799.91,0.0,1000.0,86902.69,1000.0,1322.804648,1
154903.06,202346.06,9808.7,23790.0,4000.0,198346.06,4000.0,2619.741715,0
86497.78,90887.78,16102.75,4290.0,100.0,90787.78,100.0,1322.804648,0
159966.27,182166.27,9055.73,13260.0,3000.0,179166.27,3000.0,1471.010503,0
208213.51,378597.51,9720.18,43500.0,100000.0,278597.51,100000.0,18617.3138,0
178745.12,190525.12,20869.74,8580.0,200.0,190325.12,200.0,2619.741715,0
134552.42,143322.42,11362.42,0.0,3000.0,140322.42,3000.0,1471.010503,1
148754.78,156974.78,6884.08,0.0,3000.0,153974.78,3000.0,1471.010503,1
160975.84,189578.84,23982.25,18603.0,1000.0,188578.84,1000.0,2724.454204,0
81436.83,84066.83,6323.06,0.0,100.0,83966.83,100.0,1322.804648,1
94634.85,102054.85,12584.95,6120.0,100.0,101954.85,100.0,1322.804648,0
211171.06,277371.06,13199.0,31200.0,2000.0,275371.06,2000.0,2724.454204,0
140677.71,155967.71,9382.37,9750.0,500.0,155467.71,500.0,1471.010503,0
112457.86,121617.86,10615.52,0.0,2000.0,119617.86,2000.0,1471.010503,1
87759.5,90239.5,5349.45,0.0,200.0,90039.5,200.0,1322.804648,1
210673.41,315373.41,9753.7,39000.0,41700.0,273673.41,41700.0,28176.535317,0
117552.51,145552.51,14032.77,0.0,22000.0,123552.51,22000.0,1322.804648,1
81845.31,83045.31,15838.49,0.0,200.0,82845.31,200.0,1322.804648,1
